example_id	scenario_id	paraphrase_id	split	predicate	label	stable	confidence	forward_label	reversed_label	forward_margin	reversed_margin
s01111-p1	s01111	1	evaluation	true	False	True	0.9999996381911732	False	False	15.39801025390625	14.832149505615234
s01111-p1	s01111	1	evaluation	justified	False	True	0.9999999989325867	False	False	22.04045867919922	20.65802764892578
s01111-p1	s01111	1	evaluation	lucky_guessed	True	True	0.9999889660658645	True	True	11.41452407836914	12.487438201904297
s01111-p2	s01111	2	evaluation	knows	False	True	0.9999998735534144	False	False	17.87035369873047	15.883445739746094
s01111-p2	s01111	2	evaluation	believes	True	True	0.9995838894737956	True	True	7.784143447875977	8.69649887084961
s01111-p2	s01111	2	evaluation	true	False	True	0.9999995633921117	False	False	15.763916015625	14.644229888916016
s01111-p2	s01111	2	evaluation	justified	False	True	0.9999999907559586	False	False	19.772396087646484	18.499286651611328
s01111-p2	s01111	2	evaluation	lucky_guessed	True	True	0.9991210623592851	True	True	7.035917282104492	8.545278549194336
s01112-p0	s01112	0	evaluation	knows	False	True	0.9999999999961217	False	False	29.231475830078125	26.275611877441406
s01112-p0	s01112	0	evaluation	believes	False	True	0.9999999999782442	False	False	25.85921859741211	24.55113983154297
s01112-p0	s01112	0	evaluation	true	False	True	0.999999986036868	False	False	21.28870391845703	18.08684539794922
s01112-p0	s01112	0	evaluation	justified	False	True	0.9999999999022421	False	False	25.995058059692383	23.048526763916016
s01112-p0	s01112	0	evaluation	lucky_guessed		False	0.7586824602801074	True	True	1.2258758544921875	1.1454696655273438
s01112-p1	s01112	1	evaluation	knows	False	True	0.9999999994683226	False	False	25.32861328125	21.354984283447266
s01112-p1	s01112	1	evaluation	believes	False	True	0.9999999982576943	False	False	22.675674438476562	20.16805648803711
s01112-p1	s01112	1	evaluation	true	False	True	0.9999983088951608	False	False	14.3726806640625	13.29012680053711
s01112-p1	s01112	1	evaluation	justified	False	True	0.9999973000566564	False	False	17.65971565246582	12.822277069091797
s01112-p1	s01112	1	evaluation	lucky_guessed		False	0.7187525014480435	False	False	1.1220893859863281	0.9382820129394531
s01112-p2	s01112	2	evaluation	knows	False	True	0.9999999999712598	False	False	27.931339263916016	24.272724151611328
s01112-p2	s01112	2	evaluation	believes	False	True	0.9999999999930425	False	False	27.74939727783203	25.69118881225586
s01112-p2	s01112	2	evaluation	true	False	True	0.9999993700411951	False	False	20.16494369506836	14.277610778808594
s01112-p2	s01112	2	evaluation	justified	False	True	0.9999999993614624	False	False	24.18307876586914	21.17184066772461
s01112-p2	s01112	2	evaluation	lucky_guessed		False	0.6234700129985645	False	False	0.5694923400878906	0.504302978515625
s01113-p0	s01113	0	evaluation	knows	False	True	0.9999999999989384	False	False	29.92249298095703	27.571269989013672
s01113-p0	s01113	0	evaluation	believes	False	True	0.9999999999935867	False	False	26.884029388427734	25.77265167236328
s01113-p0	s01113	0	evaluation	true	False	True	0.9999999999443018	False	False	24.668270111083984	23.611072540283203
s01113-p0	s01113	0	evaluation	justified	False	True	0.9999999999913057	False	False	28.16501235961914	25.468351364135742
s01113-p0	s01113	0	evaluation	lucky_guessed		False	0.5363185979276495	True	True	0.4169921875	0.14553070068359375
s01113-p1	s01113	1	evaluation	knows	False	True	0.9999999999868076	False	False	27.833465576171875	25.051380157470703
s01113-p1	s01113	1	evaluation	believes	False	True	0.9999999998066015	False	False	23.691162109375	22.366268157958984
s01113-p1	s01113	1	evaluation	true	False	True	0.9999999983054271	False	False	20.19583511352539	20.286949157714844
s01113-p1	s01113	1	evaluation	justified	False	True	0.9999999988209598	False	False	24.499160766601562	20.558565139770508
s01113-p1	s01113	1	evaluation	lucky_guessed	True	True	0.8134573141244293	True	True	1.4726333618164062	1.5964736938476562
s01113-p2	s01113	2	evaluation	knows	False	True	0.9999999999923875	False	False	27.77932357788086	25.60123062133789
s01113-p2	s01113	2	evaluation	believes	False	True	0.9999999999979641	False	False	27.960296630859375	26.920063018798828
s01113-p2	s01113	2	evaluation	true	False	True	0.9999999952871529	False	False	22.372791290283203	19.1729736328125
s01113-p2	s01113	2	evaluation	justified	False	True	0.999999999975301	False	False	26.751495361328125	24.424259185791016
s01113-p2	s01113	2	evaluation	lucky_guessed	False	True	0.9576125101634363	False	False	4.172983169555664	3.1175899505615234
s01114-p0	s01114	0	evaluation	knows	False	True	0.9999999984350763	False	False	21.109630584716797	20.275428771972656
s01114-p0	s01114	0	evaluation	believes	True	True	0.9999954465882228	True	True	12.299629211425781	15.715478897094727
s01114-p0	s01114	0	evaluation	true	False	True	0.9999999988284002	False	False	20.564895629882812	21.177486419677734
s01114-p0	s01114	0	evaluation	justified	False	True	0.9999999999998123	False	False	30.351497650146484	29.303508758544922
s01114-p0	s01114	0	evaluation	lucky_guessed		False	0.5033025261303352	True	True	0.013210296630859375	0.13012313842773438
s01114-p1	s01114	1	evaluation	knows	False	True	0.9994728080927248	False	False	10.889015197753906	7.547418594360352
s01114-p1	s01114	1	evaluation	believes	True	True	0.9999740055113182	True	True	10.557600021362305	13.620401382446289
s01114-p1	s01114	1	evaluation	true	False	True	0.9999998941877815	False	False	18.23572540283203	16.061599731445312
s01114-p1	s01114	1	evaluation	justified	False	True	0.9999999926290235	False	False	22.192203521728516	18.72571563720703
s01114-p1	s01114	1	evaluation	lucky_guessed		False	0.6793565506863737	False	True	0.7508163452148438	0.8192825317382812
s01114-p2	s01114	2	evaluation	knows	False	True	0.9999966047705989	False	False	13.286659240722656	12.593135833740234
s01114-p2	s01114	2	evaluation	believes	True	True	0.9994201614580582	True	True	7.452180862426758	12.971729278564453
s01114-p2	s01114	2	evaluation	true	False	True	0.9999999971873544	False	False	22.919239044189453	19.68914031982422
s01114-p2	s01114	2	evaluation	justified	False	True	0.9999999999866154	False	False	26.053791046142578	25.036914825439453
s01114-p2	s01114	2	evaluation	lucky_guessed	False	True	0.9984464031302114	False	False	7.083169937133789	6.465627670288086
s01115-p0	s01115	0	evaluation	knows	False	True	0.9999999997400149	False	False	22.303569793701172	22.070396423339844
s01115-p0	s01115	0	evaluation	believes	True	True	0.9998669212709058	True	True	8.924436569213867	11.739875793457031
s01115-p0	s01115	0	evaluation	true	False	True	0.999999999509448	False	False	21.435489654541016	22.817291259765625
s01115-p0	s01115	0	evaluation	justified	False	True	0.9999999999997743	False	False	30.247520446777344	29.119449615478516
s01115-p0	s01115	0	evaluation	lucky_guessed		False	0.7119451597550315	False	False	2.0163917541503906	0.9048500061035156
s01115-p1	s01115	1	evaluation	knows	False	True	0.9999955667369838	False	False	14.337837219238281	12.326370239257812
s01115-p1	s01115	1	evaluation	believes	True	True	0.9999357504646141	True	True	9.652671813964844	12.973390579223633
s01115-p1	s01115	1	evaluation	true	False	True	0.9999999262826103	False	False	16.42302703857422	17.734317779541016
s01115-p1	s01115	1	evaluation	justified	False	True	0.9999999996249895	False	False	23.511478424072266	21.70406723022461
s01115-p1	s01115	1	evaluation	lucky_guessed		False	0.5710201517177813	False	True	1.6336135864257812	0.2860145568847656
s01115-p2	s01115	2	evaluation	knows	False	True	0.9999993394083093	False	False	15.815677642822266	14.23012924194336
s01115-p2	s01115	2	evaluation	believes	True	True	0.9216740707456763	True	True	2.465312957763672	8.939752578735352
s01115-p2	s01115	2	evaluation	true	False	True	0.9999999987693838	False	False	22.774913787841797	20.515750885009766
s01115-p2	s01115	2	evaluation	justified	False	True	0.9999999999988004	False	False	28.190933227539062	27.449050903320312
s01115-p2	s01115	2	evaluation	lucky_guessed	False	True	0.9998788028795511	False	False	9.759849548339844	9.01797103881836
s01116-p0	s01116	0	coding	knows	False	True	0.9969058310215794	False	False	9.934623718261719	5.775136947631836
s01116-p0	s01116	0	coding	believes	False	True	0.99999762603542	False	False	17.538414001464844	12.950946807861328
s01116-p0	s01116	0	coding	true		False	0.8878245844538291	False	True	2.0687103271484375	3.8261489868164062
s01116-p0	s01116	0	coding	justified	False	True	0.9999775689909537	False	False	17.723926544189453	10.70504379272461
s01116-p0	s01116	0	coding	lucky_guessed	False	True	0.9999999964488069	False	False	20.34005355834961	19.455982208251953
s01116-p1	s01116	1	coding	knows	False	True	0.9999999969176581	False	False	24.63030242919922	19.597576141357422
s01116-p1	s01116	1	coding	believes	False	True	0.9999999999945594	False	False	28.404739379882812	25.937122344970703
s01116-p1	s01116	1	coding	true	False	True	0.9999999858683403	False	False	24.3404541015625	18.074848175048828
s01116-p1	s01116	1	coding	justified	False	True	0.9999999998831666	False	False	26.29616928100586	22.870271682739258
s01116-p1	s01116	1	coding	lucky_guessed	False	True	0.9999999591967262	False	False	17.014503479003906	17.96453094482422
s01116-p2	s01116	2	coding	knows	False	True	0.9978396381486733	False	False	10.546993255615234	6.135316848754883
s01116-p2	s01116	2	coding	believes	False	True	0.9999999051849061	False	False	20.243104934692383	16.171337127685547
s01116-p2	s01116	2	coding	true	False	True	0.9674422314738167	False	False	9.216102600097656	3.3916397094726562
s01116-p2	s01116	2	coding	justified	False	True	0.9989692567527985	False	False	10.837509155273438	6.876443862915039
s01116-p2	s01116	2	coding	lucky_guessed	False	True	0.9999999976191681	False	False	20.294963836669922	19.855815887451172
s01117-p0	s01117	0	coding	knows	False	True	0.9999904760493231	False	False	15.391063690185547	11.561691284179688
s01117-p0	s01117	0	coding	believes	False	True	0.9999998235991312	False	False	19.458553314208984	15.550506591796875
s01117-p0	s01117	0	coding	true	False	True	0.8649351221868609	False	False	6.512544631958008	1.8568992614746094
s01117-p0	s01117	0	coding	justified	False	True	0.9999984728722714	False	False	18.207855224609375	13.392120361328125
s01117-p0	s01117	0	coding	lucky_guessed	False	True	0.999999950019179	False	False	17.66353988647461	16.811626434326172
s01117-p1	s01117	1	coding	knows	False	True	0.9999999997870903	False	False	25.96957015991211	22.270153045654297
s01117-p1	s01117	1	coding	believes	False	True	0.9999999999945113	False	False	28.87150764465332	25.928335189819336
s01117-p1	s01117	1	coding	true	False	True	0.9999999991233319	False	False	24.010318756103516	20.85489273071289
s01117-p1	s01117	1	coding	justified	False	True	0.9999999998707672	False	False	25.618057250976562	22.769405364990234
s01117-p1	s01117	1	coding	lucky_guessed	False	True	0.9999971607746588	False	False	12.771976470947266	15.302467346191406
s01117-p2	s01117	2	coding	knows	False	True	0.9999990727456364	False	False	17.208168029785156	13.891036987304688
s01117-p2	s01117	2	coding	believes	False	True	0.9999999951407311	False	False	22.251079559326172	19.142377853393555
s01117-p2	s01117	2	coding	true	False	True	0.9980509318286284	False	False	10.082298278808594	6.238452911376953
s01117-p2	s01117	2	coding	justified	False	True	0.999998711200489	False	False	16.25664520263672	13.561798095703125
s01117-p2	s01117	2	coding	lucky_guessed	False	True	0.9999999997405439	False	False	22.646263122558594	22.072433471679688
s01118-p0	s01118	0	coding	knows	False	True	0.999999996980307	False	False	22.66443634033203	19.61811065673828
s01118-p0	s01118	0	coding	believes	False	True	0.9999999972380919	False	False	21.926769256591797	19.70734405517578
s01118-p0	s01118	0	coding	true	False	True	0.9999167184236647	False	False	12.57126235961914	9.393199920654297
s01118-p0	s01118	0	coding	justified	False	True	0.9999999999793655	False	False	26.935176849365234	24.60405921936035
s01118-p0	s01118	0	coding	lucky_guessed	False	True	0.9998281116077512	False	False	11.360145568847656	8.668493270874023
s01118-p1	s01118	1	coding	knows	False	True	0.9999999997569997	False	False	25.895252227783203	22.137958526611328
s01118-p1	s01118	1	coding	believes	False	True	0.9999999999944835	False	False	28.078041076660156	25.92328453063965
s01118-p1	s01118	1	coding	true	False	True	0.9999999989885797	False	False	24.17303466796875	20.711910247802734
s01118-p1	s01118	1	coding	justified	False	True	0.9999999999624399	False	False	25.520713806152344	24.005081176757812
s01118-p1	s01118	1	coding	lucky_guessed	False	True	0.9990462229273019	False	False	6.954126358032227	9.83303451538086
s01118-p2	s01118	2	coding	knows	False	True	0.9999989973110853	False	False	16.781513214111328	13.812824249267578
s01118-p2	s01118	2	coding	believes	False	True	0.9999999993176434	False	False	23.89877700805664	21.10546875
s01118-p2	s01118	2	coding	true	False	True	0.9998333384823341	False	False	13.12286376953125	8.699378967285156
s01118-p2	s01118	2	coding	justified	False	True	0.9999999922494854	False	False	21.271480560302734	18.675506591796875
s01118-p2	s01118	2	coding	lucky_guessed	False	True	0.9999996412039375	False	False	14.840511322021484	15.289955139160156
s01119-p0	s01119	0	coding	knows	False	True	0.9999999996465756	False	False	23.65689468383789	21.763351440429688
s01119-p0	s01119	0	coding	believes	False	True	0.9999999992324663	False	False	22.380550384521484	20.987838745117188
s01119-p0	s01119	0	coding	true	False	True	0.9999660566253226	False	False	11.651294708251953	10.290782928466797
s01119-p0	s01119	0	coding	justified	False	True	0.9999999999510711	False	False	25.892478942871094	23.74065399169922
s01119-p0	s01119	0	coding	lucky_guessed	False	True	0.9997295463650209	False	False	10.354251861572266	8.215139389038086
s01119-p1	s01119	1	coding	knows	False	True	0.9999999999893665	False	False	27.606998443603516	25.267017364501953
s01119-p1	s01119	1	coding	believes	False	True	0.9999999999965024	False	False	28.83334732055664	26.378944396972656
s01119-p1	s01119	1	coding	true	False	True	0.9999999990491515	False	False	21.618022918701172	20.773666381835938
s01119-p1	s01119	1	coding	justified	False	True	0.9999999999568686	False	False	25.425722122192383	23.866769790649414
s01119-p1	s01119	1	coding	lucky_guessed	False	True	0.9998721712395943	False	False	8.964691162109375	11.099166870117188
s01119-p2	s01119	2	coding	knows	False	True	0.9999999940771185	False	False	20.959579467773438	18.944442749023438
s01119-p2	s01119	2	coding	believes	False	True	0.9999999994789979	False	False	23.46297264099121	21.375267028808594
s01119-p2	s01119	2	coding	true	False	True	0.9999824586409405	False	False	13.85202407836914	10.950931549072266
s01119-p2	s01119	2	coding	justified	False	True	0.999999999051537	False	False	22.501121520996094	20.77617835998535
s01119-p2	s01119	2	coding	lucky_guessed	False	True	0.9999999812543668	False	False	17.79230499267578	18.62795639038086
s01120-p0	s01120	0	coding	knows	False	True	0.9986717759054241	False	False	9.728809356689453	6.622583389282227
s01120-p0	s01120	0	coding	believes	True	True	0.9999997720436058	True	True	15.294111251831055	19.716140747070312
s01120-p0	s01120	0	coding	true		False	0.6352896169299658	True	False	0.8712406158447266	0.5549774169921875
s01120-p0	s01120	0	coding	justified	False	True	0.999996187139595	False	False	14.865299224853516	12.477127075195312
s01120-p0	s01120	0	coding	lucky_guessed	True	True	0.9995352454602384	True	True	7.95660400390625	7.67353630065918
s01120-p1	s01120	1	coding	knows	False	True	0.9999684131969717	False	False	12.780567169189453	10.362739562988281
s01120-p1	s01120	1	coding	believes	True	True	0.9999991198565791	True	True	13.943180084228516	18.16408920288086
s01120-p1	s01120	1	coding	true		False	0.5299861164950154	True	False	0.1845703125	0.12008857727050781
s01120-p1	s01120	1	coding	justified	False	True	0.9998948280880509	False	False	10.842891693115234	9.159809112548828
s01120-p1	s01120	1	coding	lucky_guessed	True	True	0.9999504586315898	True	True	9.912652969360352	9.99395751953125
s01120-p2	s01120	2	coding	knows	False	True	0.9754317923546997	False	False	3.9261302947998047	3.681427001953125
s01120-p2	s01120	2	coding	believes	True	True	0.9999998880979665	True	True	16.00564193725586	19.048847198486328
s01120-p2	s01120	2	coding	true	False	True	0.8637291560196834	False	False	2.6513233184814453	1.8466148376464844
s01120-p2	s01120	2	coding	justified	False	True	0.9999971774912613	False	False	13.19583511352539	12.777881622314453
s01120-p2	s01120	2	coding	lucky_guessed	True	True	0.9995894615358853	True	True	7.884431838989258	7.797630310058594
s01121-p0	s01121	0	coding	knows	False	True	0.9992188196557843	False	False	8.645397186279297	7.153923034667969
s01121-p0	s01121	0	coding	believes	True	True	0.9999996414228622	True	True	14.841121673583984	19.288909912109375
s01121-p0	s01121	0	coding	true	False	True	0.92038027214516	False	False	2.4475250244140625	4.3471832275390625
s01121-p0	s01121	0	coding	justified	False	True	0.9999998193242625	False	False	17.88742446899414	15.526561737060547
s01121-p0	s01121	0	coding	lucky_guessed	True	True	0.9999895444243959	True	True	11.468364715576172	12.563533782958984
s01121-p1	s01121	1	coding	knows	False	True	0.9999999507027502	False	False	17.646026611328125	16.825397491455078
s01121-p1	s01121	1	coding	believes	True	True	0.9999879328572512	True	True	11.32501220703125	12.94474983215332
s01121-p1	s01121	1	coding	true	False	True	0.9950851724651536	False	False	5.310571670532227	7.883420944213867
s01121-p1	s01121	1	coding	justified	False	True	0.9999998521509206	False	False	16.9185791015625	15.727073669433594
s01121-p1	s01121	1	coding	lucky_guessed	True	True	0.9999955832034773	True	True	12.33009147644043	12.831781387329102
s01121-p2	s01121	2	coding	knows	False	True	0.9745421876379541	False	False	4.101114273071289	3.6449451446533203
s01121-p2	s01121	2	coding	believes	True	True	0.9999989221215352	True	True	13.740514755249023	17.366214752197266
s01121-p2	s01121	2	coding	true	False	True	0.9987338040515851	False	False	7.606023788452148	6.67047119140625
s01121-p2	s01121	2	coding	justified	False	True	0.9999990599310813	False	False	14.75362777709961	13.877311706542969
s01121-p2	s01121	2	coding	lucky_guessed	True	True	0.9943462659820311	True	True	5.169769287109375	6.230108261108398
s01122-p0	s01122	0	coding	knows	True	True	0.9999999999979408	True	True	26.908729553222656	30.64071273803711
s01122-p0	s01122	0	coding	believes	True	True	0.999999999999952	True	True	30.66728973388672	32.63776779174805
s01122-p0	s01122	0	coding	true	True	True	0.9999999999997362	True	True	28.963420867919922	31.245018005371094
s01122-p0	s01122	0	coding	justified	True	True	0.9999999999999885	True	True	32.090572357177734	34.27568054199219
s01122-p0	s01122	0	coding	lucky_guessed	False	True	0.9999999999999505	False	False	31.705432891845703	30.636890411376953
s01122-p1	s01122	1	coding	knows	True	True	0.999999999999438	True	True	28.20711898803711	31.940048217773438
s01122-p1	s01122	1	coding	believes	True	True	0.9999999999999809	True	True	31.587425231933594	33.607120513916016
s01122-p1	s01122	1	coding	true	True	True	0.99999999999997	True	True	31.139705657958984	33.3889274597168
s01122-p1	s01122	1	coding	justified	True	True	0.9999999999999953	True	True	33.015071868896484	35.01164245605469
s01122-p1	s01122	1	coding	lucky_guessed	False	True	0.9999999999999197	False	False	31.225160598754883	30.153480529785156
s01122-p2	s01122	2	coding	knows	True	True	0.9999999999988378	True	True	27.480770111083984	31.366703033447266
s01122-p2	s01122	2	coding	believes	True	True	0.9999999999999329	True	True	30.334213256835938	32.15976333618164
s01122-p2	s01122	2	coding	true	True	True	0.9999999999997591	True	True	29.053882598876953	30.814701080322266
s01122-p2	s01122	2	coding	justified	True	True	0.9999999999999831	True	True	31.71141815185547	34.03101348876953
s01122-p2	s01122	2	coding	lucky_guessed	False	True	0.9999999999994913	False	False	30.766525268554688	28.307018280029297
s01123-p0	s01123	0	coding	knows	True	True	0.9999902993713577	True	True	11.543310165405273	15.951871871948242
s01123-p0	s01123	0	coding	believes	True	True	0.9999999999975557	True	True	26.73725128173828	30.656944274902344
s01123-p0	s01123	0	coding	true	True	True	0.9999999837207789	True	True	17.93337631225586	22.801834106445312
s01123-p0	s01123	0	coding	justified	True	True	0.9999999995242939	True	True	21.46622085571289	27.58523941040039
s01123-p0	s01123	0	coding	lucky_guessed	False	True	0.9999999999985112	False	False	28.644947052001953	27.233009338378906
s01123-p1	s01123	1	coding	knows		False	0.544962214010475	False	False	2.546335220336914	0.18033599853515625
s01123-p1	s01123	1	coding	believes	True	True	0.9999999999872309	True	True	25.08399200439453	29.48727798461914
s01123-p1	s01123	1	coding	true	True	True	0.999999888704397	True	True	16.011075973510742	19.557453155517578
s01123-p1	s01123	1	coding	justified	True	True	0.9999998549500042	True	True	15.746187210083008	19.27930450439453
s01123-p1	s01123	1	coding	lucky_guessed	False	True	0.9999999999274225	False	False	25.37560272216797	23.34636688232422
s01123-p2	s01123	2	coding	knows	True	True	0.9999995829795814	True	True	14.690130233764648	19.624439239501953
s01123-p2	s01123	2	coding	believes	True	True	0.9999999999988924	True	True	27.52892303466797	30.703079223632812
s01123-p2	s01123	2	coding	true	True	True	0.9999999982208279	True	True	20.147117614746094	24.50783920288086
s01123-p2	s01123	2	coding	justified	True	True	0.9999999999352815	True	True	23.460975646972656	28.279315948486328
s01123-p2	s01123	2	coding	lucky_guessed	False	True	0.9999999999933681	False	False	27.864337921142578	25.739131927490234
s01124-p0	s01124	0	evaluation	knows	True	True	0.9999999999680531	True	True	24.166946411132812	28.273021697998047
s01124-p0	s01124	0	evaluation	believes	True	True	0.9999999999999867	True	True	31.950092315673828	33.896728515625
s01124-p0	s01124	0	evaluation	true	True	True	0.9999999999971021	True	True	26.56707000732422	29.614959716796875
s01124-p0	s01124	0	evaluation	justified	True	True	0.9999999999999858	True	True	31.887741088867188	34.51887130737305
s01124-p0	s01124	0	evaluation	lucky_guessed	False	True	0.9999999999999334	False	False	31.442346572875977	30.339683532714844
s01124-p1	s01124	1	evaluation	knows	True	True	0.9999999999973497	True	True	26.656375885009766	31.0506591796875
s01124-p1	s01124	1	evaluation	believes	True	True	0.9999999999999887	True	True	32.10628890991211	34.10545349121094
s01124-p1	s01124	1	evaluation	true	True	True	0.9999999999999432	True	True	30.49654769897461	33.2529411315918
s01124-p1	s01124	1	evaluation	justified	True	True	0.9999999999999953	True	True	33.01557159423828	35.2464599609375
s01124-p1	s01124	1	evaluation	lucky_guessed	False	True	0.9999999999999392	False	False	31.937238693237305	30.42992401123047
s01124-p2	s01124	2	evaluation	knows	True	True	0.9999999999647313	True	True	24.06802749633789	28.113643646240234
s01124-p2	s01124	2	evaluation	believes	True	True	0.9999999999999787	True	True	31.474563598632812	33.12858963012695
s01124-p2	s01124	2	evaluation	true	True	True	0.9999999999993097	True	True	28.001712799072266	30.633995056152344
s01124-p2	s01124	2	evaluation	justified	True	True	0.9999999999999749	True	True	31.316120147705078	33.58304977416992
s01124-p2	s01124	2	evaluation	lucky_guessed	False	True	0.9999999999995448	False	False	30.66671371459961	28.41812515258789
s01125-p0	s01125	0	evaluation	knows	True	True	0.9950970051039796	True	True	5.312994003295898	8.872848510742188
s01125-p0	s01125	0	evaluation	believes	True	True	0.9999999999994804	True	True	28.285625457763672	32.366886138916016
s01125-p0	s01125	0	evaluation	true	True	True	0.9999925449115689	True	True	11.80660629272461	17.087635040283203
s01125-p0	s01125	0	evaluation	justified	True	True	0.9999999994397655	True	True	21.30266571044922	27.609439849853516
s01125-p0	s01125	0	evaluation	lucky_guessed	False	True	0.9999999999807394	False	False	27.61127471923828	24.672958374023438
s01125-p1	s01125	1	evaluation	knows	False	True	0.9532469126838092	False	False	5.023578643798828	3.014993667602539
s01125-p1	s01125	1	evaluation	believes	True	True	0.9999999999927947	True	True	25.656192779541016	30.705684661865234
s01125-p1	s01125	1	evaluation	true	True	True	0.9999968945719263	True	True	12.682355880737305	16.23445701599121
s01125-p1	s01125	1	evaluation	justified	True	True	0.9999999821549109	True	True	17.841537475585938	22.06964111328125
s01125-p1	s01125	1	evaluation	lucky_guessed	False	True	0.9999999995474301	False	False	25.362613677978516	21.51607894897461
s01125-p2	s01125	2	evaluation	knows	True	True	0.9997799085900057	True	True	8.421247482299805	11.681657791137695
s01125-p2	s01125	2	evaluation	believes	True	True	0.9999999999997049	True	True	28.851116180419922	31.888935089111328
s01125-p2	s01125	2	evaluation	true	True	True	0.9999999605378591	True	True	17.047924041748047	21.432239532470703
s01125-p2	s01125	2	evaluation	justified	True	True	0.9999999999825988	True	True	24.774478912353516	29.121845245361328
s01125-p2	s01125	2	evaluation	lucky_guessed	False	True	0.9999999999928576	False	False	28.739887237548828	25.664966583251953
s01126-p0	s01126	0	coding	knows	False	True	0.9999051698713918	False	False	12.988143920898438	9.263328552246094
s01126-p0	s01126	0	coding	believes	True	True	0.9999813340003475	True	True	10.888788223266602	13.814861297607422
s01126-p0	s01126	0	coding	true	False	True	0.9901583205679076	False	False	6.434389114379883	4.611238479614258
s01126-p0	s01126	0	coding	justified	False	True	0.9999940086309902	False	False	14.841392517089844	12.025184631347656
s01126-p0	s01126	0	coding	lucky_guessed	True	True	0.8737439018496207	True	True	1.9344749450683594	3.384124755859375
s01126-p1	s01126	1	coding	knows	False	True	0.9996471080168057	False	False	11.757511138916016	7.948995590209961
s01126-p1	s01126	1	coding	believes	True	True	0.9999994648976916	True	True	14.440807342529297	19.081417083740234
s01126-p1	s01126	1	coding	true		False	0.6069276303598133	False	True	0.4344158172607422	1.15618896484375
s01126-p1	s01126	1	coding	justified	False	True	0.9985229743557243	False	False	8.321651458740234	6.516246795654297
s01126-p1	s01126	1	coding	lucky_guessed	True	True	0.9818692023537814	True	True	3.9918460845947266	4.254035949707031
s01126-p2	s01126	2	coding	knows	False	True	0.9983673991062184	False	False	7.266836166381836	6.415946960449219
s01126-p2	s01126	2	coding	believes	True	True	0.9999997681108499	True	True	15.277006149291992	17.606361389160156
s01126-p2	s01126	2	coding	true	False	True	0.998973454991554	False	False	8.751480102539062	6.880529403686523
s01126-p2	s01126	2	coding	justified	False	True	0.9999881898847436	False	False	12.590766906738281	11.346542358398438
s01126-p2	s01126	2	coding	lucky_guessed	True	True	0.9951795285740597	True	True	5.330051422119141	6.012884140014648
s01127-p0	s01127	0	coding	knows	False	True	0.9999851491598858	False	False	13.578598022460938	11.117439270019531
s01127-p0	s01127	0	coding	believes	True	True	0.9999339861407947	True	True	9.625579833984375	11.909378051757812
s01127-p0	s01127	0	coding	true	False	True	0.9999366820443674	False	False	9.667278289794922	9.844165802001953
s01127-p0	s01127	0	coding	justified	False	True	0.9999997380653266	False	False	18.076812744140625	15.155170440673828
s01127-p0	s01127	0	coding	lucky_guessed	True	True	0.9958903028770343	True	True	5.490287780761719	6.826225280761719
s01127-p1	s01127	1	coding	knows	False	True	0.9999997329857228	False	False	17.73324966430664	15.135963439941406
s01127-p1	s01127	1	coding	believes	True	True	0.9999877143451611	True	True	11.307065963745117	12.56932258605957
s01127-p1	s01127	1	coding	true	False	True	0.9979416305956809	False	False	6.183780670166016	6.470922470092773
s01127-p1	s01127	1	coding	justified	False	True	0.9999990709363686	False	False	15.818000793457031	13.889087677001953
s01127-p1	s01127	1	coding	lucky_guessed	True	True	0.9992969212868289	True	True	7.25933837890625	7.476696014404297
s01127-p2	s01127	2	coding	knows	False	True	0.9994392838841942	False	False	8.711772918701172	7.485734939575195
s01127-p2	s01127	2	coding	believes	True	True	0.9999926462124039	True	True	11.820287704467773	13.23647689819336
s01127-p2	s01127	2	coding	true	False	True	0.999953395297877	False	False	10.312366485595703	9.973762512207031
s01127-p2	s01127	2	coding	justified	False	True	0.9999984470532763	False	False	14.417232513427734	13.375354766845703
s01127-p2	s01127	2	coding	lucky_guessed	True	True	0.941643679226283	True	True	2.7810592651367188	3.90594482421875
s01128-p0	s01128	0	coding	knows	True	True	0.9999999999992701	True	True	27.945804595947266	31.642398834228516
s01128-p0	s01128	0	coding	believes	True	True	0.9999999999999802	True	True	31.556324005126953	33.6765022277832
s01128-p0	s01128	0	coding	true	True	True	0.9999999999986771	True	True	27.351131439208984	30.712261199951172
s01128-p0	s01128	0	coding	justified	True	True	0.9999999999999851	True	True	31.83498764038086	34.86687088012695
s01128-p0	s01128	0	coding	lucky_guessed	False	True	0.9999999999998627	False	False	30.57352066040039	29.616214752197266
s01128-p1	s01128	1	coding	knows	True	True	0.9999999999947937	True	True	25.981170654296875	29.72796630859375
s01128-p1	s01128	1	coding	believes	True	True	0.9999999999999771	True	True	31.410125732421875	33.57262420654297
s01128-p1	s01128	1	coding	true	True	True	0.9999999999998193	True	True	29.342288970947266	32.4957389831543
s01128-p1	s01128	1	coding	justified	True	True	0.9999999999999853	True	True	31.855682373046875	34.477996826171875
s01128-p1	s01128	1	coding	lucky_guessed	False	True	0.9999999999966225	False	False	27.642498016357422	26.413864135742188
s01128-p2	s01128	2	coding	knows	True	True	0.9999999999973797	True	True	26.667713165283203	30.280216217041016
s01128-p2	s01128	2	coding	believes	True	True	0.9999999999999702	True	True	31.144615173339844	33.15687561035156
